Name,City,Rating,Latitude,Longitude
Alffiah Hotel,Sumbawa Regency,4.6,-8.6892394,118.0268133
Hotel La Ode,Bima,4.0,-8.4749534,118.7649124
Rocky Homestay,Dompu Regency,4.9,-8.795695199999999,118.3813047
Firdaus Inn/Hotel,Sumbawa,4.5,-8.5050702,117.4259986
Hotel Permata Syariah,Bima,3.6,-8.4543324,118.7253705
Asakota Hotel,Bima Regency,3.7,-8.450917,118.7221235
Hotel Lia,West Sumbawa Regency,3.1,-8.9118824,116.7507831
Swiss-Belhotel Silae Palu,Palu,4.5,-0.8767149,119.8361206
Jazz Anna Hotel,Donggala Regency,4.0,-0.6658769999999999,119.7421209
Princejohn,Donggala,4.8,-0.6482453,119.7388125
Penginapan IRA,Donggala Regency,4.1,0.5832216,120.0433629
Hotel Ferrari,Donggala,3.4,-0.668372,119.7423401
Bukit Indah Doda Hotel & Resorts,Sigi Regency,4.6,-0.9148858,119.8296544
Hotel Santika Palu,Palu,4.4,-0.8968063999999999,119.8728961
Dampelas hotel,Donggala,4.0,0.2183435,119.9013609
Sederhana Resort,Donggala Regency,3.7,-0.0489277,119.8786643
D'Kalora Hotel & Resort,Palu City,4.1,-0.870397,119.8186648
GRAND DUTA HOTEL PALU,Palu City,3.8,-0.884,119.8485
Amazing City Beach Resort,Palu City,4.3,-0.8561454,119.8268221
Lucky Hotel,Palu,4.6,-0.8911439999999999,119.8643353
Jazz Hotel,Palu,4.1,-0.9236391,119.886069
ASTON Palu Hotel & Conference Center,Palu,4.7,-0.9048202,119.8746287
Grand The Sya Hotel,Palu City,5.0,-0.8920178999999999,119.8704831
Rama Garden Hotel,Palu,4.1,-0.9041211,119.8757338
Grand City Hotel,Palu,4.4,-0.8844217999999999,119.8713448
Sutan Raja Hotel,Palu,4.3,-0.9189474,119.8979311
Harmoni Cottage,Donggala,4.3,-0.6456451,119.7377335
HOTEL KITO,Empat Lawang Regency,3.8,-3.6096101,103.0995208
Famvida Hotel Lubuklinggau,Lubuklinggau City,4.5,-3.2715821,102.9519074
Zulian Transit Hotel,Empat Lawang Regency,3.8,-3.5940719,103.0873142
HOTEL ALAM INDAH JAYA,Empat Lawang,4.9,-3.5987191,103.0886214
Hotel Cemerlang,Empat Lawang,3.9,-3.5933948,103.0870987
BeSS Resort and Waterpark,Malang,4.3,-7.8267649,112.727482
RedDoorz near Wisata Paribendo Lawang,Malang,4.3,-7.836025500000001,112.6848215
Bukit Serelo Hotel,Lahat Regency,4.0,-3.7929178,103.5359345
RedDoorz @ Lawang,Malang,4.4,-7.827938100000001,112.6982582
Hotel Niagara,Malang,4.3,-7.828026700000001,112.6986384
RedDoorz Near Stasiun Lawang,Malang,3.9,-7.830158399999998,112.6920841
Hotel Seruni Lawang,Malang,4.0,-7.846049000000001,112.7026006
Hotel Arjuna Lawang,Malang,4.0,-7.8455038,112.6976494
Best Hotel Malang,Malang,4.3,-7.826810399999999,112.7275526
Losmen Gaya Baru,Malang,3.5,-7.8411932,112.6979706
SPOT ON 92905 Sutomo Residence Syariah,Malang,3.0,-7.827748499999999,112.6991988
De'Boutique Style Hotel,Malang,4.5,-7.9628241,112.6316235
Daksina Villa Gunung Gare,Pagar Alam City,4.8,-4.0321576,103.201317
Villa Mentari,Pagar Alam City,4.3,-4.0272396,103.2129305
Putri Sriwijaya Hotel & Resort Syariah,Pagar Alam City,4.3,-4.0246407,103.18025
Flores Passport House,Ende,4.4,-8.8341359,121.6400463
LCR HOTEL,Ende Regency,4.6,-8.8395793,121.6639759
Hotel Grand Wisata,Ende,3.8,-8.8450761,121.6574844
RedDoorz Plus @ Ende City Center,Ende,3.9,-8.8425648,121.651077
Hotel Apollo Capsul,Ende,4.7,-8.842392799999999,121.6510531
Global View Hotel,Ende,4.0,-8.8448128,121.6730337
Dobel V Resort,Ende Regency,4.2,-8.838957400000002,121.6829871
BERLIAN HOTEL,Ende,4.1,-8.8424389,121.650632
J Hotel,Ende,3.9,-8.844669699999999,121.6707952
"Hotel Satar Mese,Aula dan Kolam Renang",Ende Regency,4.1,-8.841249,121.6612946
RedDoorz near H. Hasan Aroeboesman Airport,Ende,3.9,-8.841496099999999,121.6674588
Kelimutu Paradiso Resort,Ende Regency,4.5,-8.7609535,121.8388728
Rezka Rooms,Ende,4.4,-8.8409187,121.6732861
Hotel Flores Mandiri,Ende,4.0,-8.8351732,121.6641187
FANNY HOTEL DAN GALERY,Ende,4.2,-8.8452752,121.6589112
DASI Guest House,Ende,4.2,-8.8381063,121.6678263
MENTARI Hotel & Restaurant,Ende,3.5,-8.841749,121.6472999
Nggela Beach Bungalows,Ende Regency,4.7,-8.8458376,121.85274
The Roomz,Ende Regency,4.3,-8.8372218,121.6399463
Dwi Putra Hotel - Ende,Ende Regency,3.7,-8.8423424,121.6449224
Malakui Bed & Coffee,Enrekang,4.7,-3.563808,119.7724262
Hotel Wifadelia,Enrekang Regency,4.0,-3.5542262,119.7730451
Sinar Hotel Enrekang,Enrekang,3.8,-3.5670844,119.7682863
KOST DAN PENGINAPAN ARIKA,Enrekang Regency,4.8,-3.5689514,119.7750784
Bisma Hotel,Enrekang,4.9,-3.5658927,119.7676752
Hotel Sabindo Enrekang,Enrekang,3.7,-3.5660232,119.7730702
Helens Homestay,Enrekang,4.9,-3.5540467,119.7738861
Hotel Grace,Enrekang Regency,4.0,-3.5656689,119.7739272
Losmen Sanur,Enrekang,3.9,-3.5641763,119.7732369
Rasita Hotel,Enrekang,3.6,-3.566515,119.7716311
Ani Losmen,Enrekang,4.0,-3.5529328,119.7721348
Hotel Bumi Raya,Enrekang,4.0,-3.5654902,119.775208
Penginapan Bukit Kenangan,Enrekang Regency,4.1,-3.4755711,119.7929774
Lakawan Hotel,Enrekang,3.8,-3.3928179,119.7973181
Grand buana hotel,Sidenreng Rappang,4.9,-3.8965382,119.9956897
OYO 93052 Batodupi Guesthouse Syariah,Enrekang,0.0,-3.553444,119.752415
Hotel lallangan,Tana Toraja Regency,4.8,-3.1030721,119.8559846
Grand Hotel Metro Permai,Tana Toraja,4.3,-3.0744336,119.867488
Hotel Andalan Toraja ex Hotel Batupapan,Tana Toraja,5.0,-3.0822661,119.8635291
Hotel Atiqah Syariah,Pinrang,4.1,-3.8108769,119.6522663
Hotel Grand Papua Fakfak,Fakfak Regency,4.1,-2.9273753,132.3046205
Cotton Fields Home Stay,Fakfak,4.2,-2.9221846,132.3017058
Hotel Fakfak,Fakfak Regency,3.8,-2.9292431,132.3070228
Hotel Surya Teluk,Fakfak,4.0,-2.9276157,132.2886324
Hotel HI,Fakfak Regency,3.7,-2.929993,132.3024539
Kokas Mini Hotel,Fakfak Regency,4.1,-2.9312246,132.3048777
HOTEL SULINAH,Fakfak,3.5,-2.9312545,132.3041071
Hotel Tembagapura,Fakfak Regency,3.8,-2.9320024,132.3078943
Wisma Torea,Fakfak Regency,4.0,-2.9274893,132.2718511
HOTEL SYEBA,Fakfak,3.7,-2.9317015,132.3061181
Hawai Homestay,Fakfak Regency,4.2,-2.9273709,132.2817957
KBH HOTEL,Kaimana Regency,4.1,-3.6472855,133.7395751
Hotel Alvira,Maybrat Regency,3.7,-1.2758279,132.1952629
Hotel Alkahfi,Teluk Bintuni Regency,4.2,-2.1191642,133.5362724
Hotel Bandara,Manokwari,3.7,-0.8635371,134.0465267
Hotel Aitumieri Inn,Teluk Wondama Regency,3.7,-2.7390772,134.5129166
Hotel Sharon Inn,Yahukimo regency,3.9,-4.8622154,139.474044
Fajar Roon Hotel,Manokwari,3.7,-0.8680273,134.0564644
Papua Forest Hotel,Manokwari Regency,3.0,-0.879697,134.046061
Hotel 84 Bintuni,Teluk Bintuni Regency,4.3,-2.114316,133.5298235
Asa Hotel & Restaurant,Flores Timur,4.4,-8.299250899999999,123.0177493
Sunrise Resort,Flores Timur,4.1,-8.2973227,123.0180686
Larantuka Beach Homestay,East Flores Regency,4.7,-8.3146238,123.0202255
Larantuka Beach Homestay RedPartner,East Flores Regency,4.5,-8.3143738,123.0202584
Hotel Tresna,East Flores Regency,3.8,-8.343013299999999,122.9859142
Gelekat Nara Hotel,Flores Timur,4.1,-8.3322302,122.999495
Flores Cottage,East Flores Regency,4.2,-8.3329671,123.0005295
Hotel Lestari,East Flores Regency,3.9,-8.3431248,122.9857394
Kartika Hotel,Flores Timur,4.0,-8.3418517,122.9884351
Hotel Lareska Larantuka,Flores Timur,3.6,-8.3420002,122.9881484
Geo Permai Hotel,Flores Timur,3.9,-8.3148722,123.0179552
Losmen Taufik,East Flores Regency,4.8,-8.3902454,123.1636495
Bintang Flores Hotel,Manggarai Barat,4.4,-8.510839899999999,119.8769036
Hotel Amoria,East Flores Regency,2.8,-8.3418801,122.9881173
Lalong Terong Guest House,Ngada Regency,5.0,-8.426535399999999,121.0229454
Penginapan Pelangi,East Flores Regency,4.0,-8.330988999999999,122.9982074
Hotel Budi Luhur,East Flores Regency,3.2,-8.3446183,122.9519666
BLUE MOON HOTEL AND HOMESTAY,Manggarai Barat,5.0,-8.500681900000002,119.8838031
Sky Flores Hotel,Manggarai,4.2,-8.6065375,120.4669404
Santalum HOTEL,Nagekeo Regency,4.2,-8.5668685,121.2653908
Hotel Santika Garut,Garut,4.7,-7.175003299999999,107.8864319
favehotel,Garut,4.4,-7.2042259,107.8891875
Kampung Sumber Alam Garut,Garut,4.4,-7.1785258,107.8726414
Familie Ayu Hotel,Garut,4.1,-7.2188219,107.9054929
RedDoorz near Alun-Alun Garut,Garut,4.3,-7.2150363,107.9044673
Urbanview Syariah Utami Inn Garut,Garut,4.6,-7.220447699999999,107.8965137
Cahaya Villa Hotel Garut,Garut,4.7,-7.178387499999999,107.8763974
Hotel Ramayana Garut,Garut,4.2,-7.2011818,107.8932586
Hotel Harmoni Garut,Garut,4.6,-7.1755818,107.8804411
Joglo Hotel,Garut,4.4,-7.194651299999999,107.8986038
Aleyra Hotel and Villa's Garut,Garut,4.6,-7.2073486,107.8875035
Rancabango Hotel & Resort,Garut Regency,4.6,-7.190082599999999,107.8740566
Hotel Bintang Redante,Garut,4.3,-7.193935599999999,107.8828884
Hotel Tiara Rex Garut,Garut,4.0,-7.203162600000001,107.8902643
Tirtagangga Hotel,Garut,4.4,-7.1779975,107.8713149
RedDoorz Plus @ Otista Garut,Garut,3.7,-7.193790099999999,107.8864432
Super OYO 1722 Villa Ciparay Indah Syariah,Garut Regency,4.2,-7.218360699999999,107.9305164
Kamojang Green Hotel & Resort,Garut,4.4,-7.2046204,107.8257326
Sudirman Quest Syariah,Garut,4.6,-7.2268987,107.9138015
Bukit Alamanda Resort & Resto,Garut,4.1,-7.2078894,107.8619702
Gita Hotel,Gayo Lues Regency,4.8,4.001784499999999,97.3435666
Hotel Ari Noval Gayo lues,Gayo Lues,4.2,3.995142,97.337274
Mulia Hotel,Gayo Lues Regency,4.2,3.9961003,97.3391689
Parkside Gayo Petro Hotel - Takengon,Central Aceh Regency,4.5,4.631628099999999,96.8539979
Hotel Marmas,Gayo Lues Regency,3.8,3.9781015,97.3467891
Hotel Wahyu,Gayo Lues Regency,3.8,3.9969128,97.3377502
Portola Grand Renggali Hotel Takengon,Aceh Tengah,4.2,4.6121859,96.8641628
Hotel Sarah Juli,Gayo Lues Regency,3.9,3.9956214,97.3395506
Hotel Nusa Indah,Gayo Lues,4.1,4.0019103,97.3414149
Hotel Tawar Dingin,Gayo Lues,3.9,4.0017098,97.3393842
Grand Leuser Hotel,Southwest Aceh Regency,4.0,3.741005,96.8328867
Hotel Bayu Hill,Aceh Tengah,3.9,4.6232586,96.8467951
Depik Inn Guesthouse,Central Aceh Regency,4.8,4.6358125,96.8600625
Leuser Ketambe Guesthouse,Southeast Aceh Regency,4.5,3.6859684,97.648728
Hotel Belangi Syariah,Aceh Tengah,4.7,4.6300304,96.8344354
Hotel Sartika,Southeast Aceh Regency,3.6,3.4910912,97.8050067
De'Boutique Style Hotel,Malang,4.5,-7.9628241,112.6316235
Java Boutique Hotel,Malang,4.5,-7.971806899999999,112.6167836
Hotel Bru Dihe,Southeast Aceh Regency,3.6,3.4842646,97.8115533
éL Hotel Malang,Malang,4.2,-7.9022006,112.6056572
Hotel Gianyar,Gianyar,4.1,-8.5397862,115.3234301
Rangkung Hill Villa Gianyar by The Lavana,Gianyar,4.1,-8.581114399999999,115.3490709
Utamas Keramas,Gianyar,4.5,-8.593943699999999,115.3408504
Hotel Taman Prakerti Bhuana,Gianyar,5.0,-8.5257997,115.3286022
RV Hotel Kutus Kutus Gianyar Bali,Gianyar,4.6,-8.544857499999999,115.3032057
Vision Villa Resort,Gianyar,4.6,-8.5762894,115.3381928
Secret Joglo Lebih,Gianyar,5.0,-8.5847877,115.3478923
OYO 612 Dante Guesthouse,Gianyar,4.1,-8.544823899999999,115.3218825
Kubu Bakas Guest House,Klungkung Regency,5.0,-8.5224881,115.3668514
Hotel Komune and Beach Club Bali,Gianyar Regency,4.5,-8.597722599999999,115.3376819
Alam Kawi Ubud Resort & Spa,Gianyar Regency,4.7,-8.4569425,115.3045473
Rumah Luwih Bali,Gianyar Regency,4.6,-8.5830027,115.3521708
Bupala Guest House,Gianyar Regency,5.0,-8.5128523,115.2867941
Damuh Guest House,Gianyar,4.7,-8.5260514,115.2708753
Umah Arya,Gianyar Regency,5.0,-8.5193427,115.3288285
Uma Shanti Villa,Gianyar Regency,4.7,-8.5053051,115.2909213
Keramas Surf Camp,Gianyar Regency,4.3,-8.5987952,115.3376844
the nenggala suite,Gianyar,5.0,-8.401303799999999,115.2814991
Puri Saron Hotel Madangan,Gianyar Regency,4.3,-8.4648796,115.3257592
Lumbung Langit bali House and hostel,Gianyar Regency,5.0,-8.407235,115.2901596
ASTON Gorontalo Hotel & Villas,Gorontalo,4.8,0.5441459,123.0504043
Yulia Hotel Managed by HIG,Gorontalo,4.6,0.5341648,123.0603213
Grand Q Hotel Gorontalo,Gorontalo,4.4,0.5338608,123.0603311
Maqna Hotel by Prasanthi,Bone Bolango,4.3,0.5379014,123.0626568
Hotel Amaris Gorontalo,Gorontalo,4.2,0.5366268,123.0632947
Millinov Boutique Hotel Gorontalo,Gorontalo,4.3,0.5527008999999999,123.0542911
Hotel imperial,Gorontalo,4.2,0.5384896,123.0587802
Hotel Eljie Syariah Gorontalo,Gorontalo,4.0,0.5539451000000001,123.052566
Ferryzon Hotel,Gorontalo,3.8,0.5365118999999999,123.0638705
The Garden Hotel,Gorontalo,4.0,0.5357189,123.0640025
Sunrise Hotel,Gorontalo,4.3,0.5382038,123.0638634
Grand City Hotel,Gorontalo,4.1,0.5398339,123.0612401
RedDoorz Syariah near Universitas Negeri Gorontalo 2,Gorontalo,4.3,0.5506477,123.0638687
New Melati Hotel,Gorontalo,4.5,0.5300102999999999,123.0587691
Sunset Homestay by Harry and Mimin,Gorontalo Regency,4.8,0.6103225999999999,123.0149287
Hotel Elisabeth Gorontalo,Gorontalo Regency,3.9,0.6271884,122.9849775
Century Beach Resort,Gorontalo,4.2,0.4881869,123.0814277
New Bam Residence,Gorontalo Regency,4.6,0.5888181,123.0355877
Hotel Varia,Gorontalo,4.1,0.5403616000000001,123.0544494
Hotel Sumber Ria,Gorontalo,4.2,0.5436808,123.0596013
Maqna Hotel by Prasanthi,Bone Bolango,4.3,0.5379014,123.0626568
Saronde Island Resort,North Gorontalo Regency,4.9,0.9264378,122.8640454
Yulia Hotel Managed by HIG,Gorontalo,4.6,0.5341648,123.0603213
Hotel Elisabeth Gorontalo,Gorontalo Regency,3.9,0.6271884,122.9849775
Hotel Amaris Gorontalo,Gorontalo,4.2,0.5366268,123.0632947
ASTON Gorontalo Hotel & Villas,Gorontalo,4.8,0.5441459,123.0504043
Grand Q Hotel Gorontalo,Gorontalo,4.4,0.5338608,123.0603311
The Garden Hotel,Gorontalo,4.0,0.5357189,123.0640025
Hotel Eljie Syariah Gorontalo,Gorontalo,4.0,0.5539451000000001,123.052566
Ferryzon Hotel,Gorontalo,3.8,0.5365118999999999,123.0638705
Hotel Bidadari,North Gorontalo Regency,2.9,0.8052452000000001,122.8854378
HOTEL ALYA,Boalemo,5.0,0.6346933000000001,122.5617049
Hotel Puncak Panorama,North Gorontalo Regency,4.1,0.8589103000000001,122.9282397
HOTEL TOEWAWA - SUWAWA,Bone Bolango Regency,4.6,0.5340528999999999,123.1350247
oile dive resort,North Gorontalo Regency,4.2,0.9581845,122.939214
HOTEL BIDADARI,North Gorontalo Regency,3.1,0.8396635,122.91362
The One Hotel Gorontalo RedPartner,Gorontalo,3.2,0.5746667999999999,123.0593639
Hotel Grand Amalia,Boalemo Regency,4.0,0.5210933999999999,122.3446841
Hotel Pohuwato Indah,Pohuwato Regency,4.1,0.467481,121.9354937
Hotel Rukun,Gorontalo,3.8,0.649786,122.8453838
Mercure Makassar Nexa Pettarani,Makassar,4.7,-5.171003499999999,119.4324737
Hotel Nocturnal,Gowa,4.5,-5.1919349,119.4668314
MaxOne Hotel & Resort Makassar,Makassar,4.5,-5.1475165,119.4615401
IEFA Resort Malino,Gowa,4.7,-5.2574453,119.8443878
Lembah Biru Lagoon,Gowa Regency,4.3,-5.240336,119.86677
The Rinra Hotel Makassar,Makassar City,4.6,-5.153019599999999,119.4039757
Pondok ATKHA,Gowa,4.8,-5.2273954,119.5068704
MYKO Hotel & Convention Center,Makassar City,4.6,-5.1571056,119.4473103
Swiss-Belinn Panakkukang Makassar,Makassar,4.6,-5.1567063,119.4486001
SULTAN ALAUDDIN HOTEL & CONVENTION,Makassar,4.3,-5.1769,119.4341664
W Three Style Hotel Makassar By Swan Hospitality,Makassar,4.4,-5.164223199999999,119.4249302
Colonial Hotel,Makassar,4.3,-5.1747191,119.3899998
Gammara Hotel Makassar,Makassar,4.5,-5.157546,119.4044354
favehotel Panakkukang,Makassar,4.1,-5.1543125,119.436153
HARVEST INN,Makassar,4.5,-5.160237599999999,119.4439812
ibis Makassar City Center,Makassar,4.4,-5.1446469,119.4104614
Sanrina Hotel,Makassar,3.8,-5.1543931,119.4397844
OYO 1790 Pondok Bintang,Gowa,2.9,-5.1842149,119.4699461
Vasaka Hotel Makassar managed by DAFAM,Makassar,4.4,-5.160801,119.4357721
Grand Makassar Hotel,Makassar,4.7,-5.1774024,119.4395167
Front One Hotel Gresik,Gresik,4.4,-7.173839099999999,112.6523357
KHAS Gresik Hotel,Gresik,4.4,-7.1626232,112.6549995
ASTON Gresik Hotel & Conference Center,Gresik,4.9,-7.1574412,112.616005
Hotel Santika Gresik,Gresik,4.6,-7.166712199999999,112.6025989
SPOT ON 2479 Berkah Residence Syariah,Gresik,2.9,-7.1671589,112.6522762
Sapta Nawa Resort & Budget,Gresik,4.2,-7.166625399999999,112.6494358
Grab Hotel Gresik,Gresik,3.9,-7.162328800000001,112.6315426
Hotel Horison GKB - Gresik,Gresik,4.6,-7.1380161,112.617204
OYO 1956 Kana Family Residence,Gresik,3.5,-7.16566,112.649234
Muzdalifa Syariah near Alun Alun Gresik,Gresik,3.1,-7.1539576,112.6550793
Boarding house Gresik,Gresik,4.2,-7.1671741,112.6137505
Hotel Putra Jaya,Gresik,3.8,-7.1546616,112.656017
OYO 1346 Sinergi Hotel Gresik,Gresik,4.0,-7.1711899,112.6616193
Batik Hotel,Gresik,3.5,-7.155959999999999,112.658128
OYO 3033 Pandawa Residence Syariah,Gresik,4.2,-7.1674735,112.6472895
OYO 92267 Nurul Homestay Syariah,Gresik,1.0,-7.165244,112.651988
OYO 92887 Hotel Senja Syariah,Gresik Regency,2.3,-7.15503,112.572188
Hotel Bhinneka Gresik,Gresik,3.3,-7.167742800000001,112.5977924
SPOT ON 93107 Homestay H Syarif Syariah,Gresik,0.0,-7.165244,112.651988
Clover Ace Guest House,Surabaya,4.7,-7.268171,112.6650624
Grand Master Hotel Purwodadi,Grobogan,4.3,-7.085571,110.8950536
Harvest Hotel Purwodadi,Grobogan,4.9,-7.078693299999999,110.9150706
Hotel Diafan Purwodadi,Grobogan,4.4,-7.0875002,110.9199845
Front One Hotel Purwodadi,Grobogan,4.3,-7.0884044,110.8999953
Hotel Padi,Grobogan,4.9,-7.077926,110.9159401
RedDoorz Syariah near Pasar Godong Grobogan,Grobogan,4.3,-7.024569100000001,110.7752508
Hotel 21 Purwodadi,Grobogan,4.3,-7.076972199999999,110.9151692
Lucky Hotel Purwodadi,Grobogan,4.6,-7.0923443,110.9056502
Hotel Karunia PKPRI,Grobogan,4.2,-7.0835078,110.9179987
Hotel Gosyen,Grobogan,3.9,-7.095224,110.9146424
Griya Laksana Hotel,Grobogan,4.0,-7.0946944,110.9137035
WISMA Hotel Kost Murah,Grobogan,4.9,-7.0913793,110.9040654
Hotel Ampera,Grobogan,4.1,-7.0779361,110.9147892
HOTEL REYZHO,Grobogan,4.3,-7.124720099999999,111.1264097
Hotel Kencana,Grobogan,4.0,-7.0830737,110.9156227
Hotel Graha Mukti,Grobogan,3.6,-7.086199199999999,110.895456
OYO 1620 Sion Family Residence,Grobogan,3.7,-7.0924222,110.9054124
Hotel Catra,Grobogan,4.1,-7.070135400000001,110.9341019
OYO 93269 Eyang Kostel,Grobogan,0.0,-7.081843,110.917404
Mahkota Hotel,Grobogan,3.8,-7.0712905,110.909856
Hotel Santika Gunungkidul - Jogja,Gunung Kidul,4.7,-7.938649600000001,110.5759677
Baron Hill Resort Gunung Kidul RedPartner,Gunung Kidul,4.3,-8.130618499999999,110.5492174
Penginapan Sea View Sundak Indraprastha,Gunung Kidul,4.6,-8.1458307,110.607527
Alzara Hotel,Gunung Kidul Regency,4.4,-7.9677779,110.5924083
Dea Lokha HOTEL,Gunung Kidul,4.6,-7.956306499999999,110.5917891
Edge Resort Yogyakarta,Gunung Kidul,4.7,-8.035515499999999,110.3474893
Queen Of The South Beach Resort,Gunung Kidul,4.4,-8.0281332,110.3409068
Ama Awa Resort,Gunung Kidul,4.2,-8.1319238,110.5513004
Calida Hotel,Gunung Kidul,4.0,-7.963840800000001,110.5984244
Drini Hills,Gunung Kidul,4.6,-8.132206499999999,110.589083
Inessya Resort,Gunung Kidul,4.4,-8.1330217,110.5524947
Collection O 92254 Hotel By Orchid,Gunung Kidul Regency,4.0,-8.0480849,110.5846613
HOTEL CYKA RAYA,Gunung Kidul,4.2,-7.9758494,110.5989011
Taman Watu Resort Gunung Kidul,Gunung Kidul,4.7,-8.1061166,110.4633573
Baron Lighthouse Cottage & Eatery,Gunung Kidul,4.7,-8.1309079,110.5487362
D'Girijati Hotel & Resort,Gunung Kidul,4.9,-8.0240159,110.3400905
Sandhya Giri Beach Resort Watukodok,Gunung Kidul,4.6,-8.1367376,110.5758867
Kopilimo Cafe & Homestay,Gunung Kidul,4.3,-7.8406406,110.4931382
Villa Gunung Purba View,Gunung Kidul,4.5,-7.839559899999999,110.5201967
Casa Coco Resort,Gunung Kidul,4.3,-8.1437221,110.6075359
Gunung Mas Agrotourism,Bogor,4.4,-6.7076669,106.964901
"Bobocabin Gunung Mas, Puncak",Bogor Regency,4.5,-6.7061385,106.9690882
The Pinewood Lodge & Organic Farm,Bogor,4.4,-6.709247899999999,106.9534771
Seruni Hotel Hobbit House,Bogor Regency,4.7,-6.697267099999999,106.9503801
Amaryllis Boutique Resort,Bogor Regency,4.6,-6.7106429,106.955267
Wisata Gunung Mas,Bogor,4.4,-6.7043737,106.9701724
Hotel Seruni Gede,Bogor Regency,4.6,-6.6990151,106.9505263
Seruni Hotel The Fountains Hotel,Bogor,4.5,-6.6986005,106.9495786
The Botanica Sanctuary,Bogor,4.7,-6.7046223,106.9517432
Safari Resort,Bogor,4.6,-6.714316699999999,106.9473405
Alinson Sunset Hill,Bogor Regency,4.6,-6.6933165,106.9760442
Safari Resort,Bogor,4.7,-6.7143201,106.9473416
De pointé Resort & Resto,Bogor,4.8,-6.6944632,106.9785396
The Jayakarta Inn & Villas Cisarua,Bogor,4.3,-6.6887792,106.9530356
Caravan Hotel,Bogor,4.6,-6.7148336,106.9467142
Ariandri Hotel & Resort,Bogor,4.3,-6.6925631,106.9622916
Pesona Alam Resort & Spa,Bogor,4.6,-6.703541,106.9514644
Villa Ellena,Bogor,4.7,-6.699459000000001,106.9499084
Villa Kanaya Cisarua,Bogor Regency,4.6,-6.711776299999999,106.9561018
Villa BaBa.,Bogor,4.7,-6.7107024,106.9484362
Hotel Soliga,Gunungsitoli,4.1,1.2629184,97.6383988
Sthree Hotel,Gunungsitoli City,4.1,1.2731834,97.6326165
Hotel Nasional,Gunungsitoli,4.0,1.2864366,97.6245225
Nias Palace Hotel,Gunungsitoli,4.0,1.2869396,97.6159803
Tundreheni Hill Hotel And Restaurant,Gunungsitoli,4.8,1.2887885,97.6170405
Miga Beach Hotel,Gunungsitoli,4.2,1.2551995,97.6396428
Kaliki Resto & Penginapan Jokowi di Nias,Gunungsitoli City,4.5,1.3115065,97.6096907
Libi Hotel,Gunungsitoli,3.9,1.2872977,97.6226326
Museum Nias Lodges & Guesthouse,Gunungsitoli,4.5,1.2986655,97.6080453
Mega Nasional Hotel & Restaurant,Gunungsitoli City,4.1,1.2395491,97.6509769
YOSUA Hotel,Gunungsitoli,3.8,1.2858226,97.6248785
Hotel Ocean,Gunungsitoli,4.1,1.2824306,97.62671
Dian Otomosi Hotel,Gunungsitoli,3.9,1.3137076,97.6071069
Hotel Binaka II Hotel,Gunungsitoli,4.0,1.2813841,97.61545230000002
D'Caesar Guest House,Gunungsitoli City,4.0,1.2405133,97.6511491
Gonias Capsule Hostel,Nias,4.6,1.16952,97.6931475
Hotel Vera,Gunungsitoli,3.8,1.3053045,97.6085978
Hotel Toho Nias,Nias Selatan,4.6,0.5737778,97.7318341
Hotel Charlita,Gunungsitoli City,4.1,1.3864303,97.5445068
Harus damai inn ( Lagundri beach ),Nias Selatan,4.2,0.5801993,97.7329919
Marahai Park Hotel,Halmahera Utara,4.2,1.7123173,128.011315
Karunia Hotel and Restaurant,Halmahera Barat,4.0,1.0683886,127.4673205
Saloi inn,West Halmahera Regency,4.4,1.0996348,127.4895301
Sabua Gaba,West Halmahera Regency,4.4,1.056615,127.461381
Hotel Kurnia,West Halmahera Regency,3.9,1.0584997,127.464009
d'Hoek Hotel,West Halmahera Regency,3.7,1.0824927,127.4733418
Hotel Asna 2 Pusat Kota Halmahera Barat,West Halmahera Regency,4.1,1.0976583,127.476886
Penginapan Amboina,West Halmahera Regency,4.6,1.1204701,127.4809646
Ciriliyati Hotel Maba,Halmahera Timur,4.8,0.6844255,128.2813342
BOLOTTE HOTEL,Tidore Kepulauan,3.8,0.7589530999999999,127.6075711
Johana Hotel,North Halmahera Regency,3.8,1.723682,128.0102916
The Batik Hotel,Ternate,4.0,0.7878632999999999,127.3844833
Juliana Hotel,Halmahera Utara,4.2,1.7272656,128.0105699
Hotel Gamalama Indah,Ternate,3.8,0.7894625,127.3898954
Hotel Meraksi Flower,North Halmahera Regency,4.3,1.727187,128.0103091
Hotel Astonia Tobelo,North Halmahera Regency,3.9,1.7223761,127.9947995
Losmen Balis,East Halmahera Regency,4.2,1.0945069,128.1848361
Hotel Matoa,Ternate,4.1,0.7933180999999999,127.3802514
Hotel Samada,East Halmahera Regency,3.8,0.6897894999999999,128.2939762
Hotel elizabeth,North Halmahera Regency,4.1,1.7308674,128.0101551
Nabucco Spice Island Resort,South Halmahera Regency,5.0,-0.4528742,127.7027094
Kusu Island Resort,South Halmahera Regency,5.0,-0.4577175,127.7109542
HOTEL SKYE,South Halmahera Regency,4.3,-0.6407790999999999,127.486722
Sali Bay Resort,South Halmahera Regency,4.8,-0.428354,127.740925
Hotel Buana Lipu,Halmahera Selatan,3.8,-0.6466485,127.4805012
Hotel Janisy,South Halmahera Regency,3.8,-0.6363544,127.4850433
Penginapan Ungu,South Halmahera Regency,3.4,-0.6363162,127.4836836
